UNB(PC1),IAT+SIZE,header_True,OCSVM,tuning_False,0.8628857786215728,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,OCSVM,tuning_True,0.9126525085728584,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,GMM,tuning_False,0.7774515431144864,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,GMM,tuning_True,0.9287189525169128,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,AE,tuning_False,0.8204041385197286,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,AE,tuning_True,0.8214613350601694,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,PCA,tuning_False,0.8022233014947926,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,PCA,tuning_True,0.8037980582905304,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,KDE,tuning_False,0.7899024239480772,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,KDE,tuning_True,0.90466589155273,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,IF,tuning_False,0.8950088549408608,10000|319|1277,64
UNB(PC1),IAT+SIZE,header_True,IF,tuning_True,0.9215025436492168,10000|319|1277,64
UNB(PC1),STATS,header_False,OCSVM,tuning_False,0.6422579363327299,10000|319|1277,10
UNB(PC1),STATS,header_False,OCSVM,tuning_True,0.6422579363327299,10000|319|1277,10
UNB(PC1),STATS,header_False,GMM,tuning_False,0.5494404952879941,10000|319|1277,10
UNB(PC1),STATS,header_False,GMM,tuning_True,0.6544954155444684,10000|319|1277,10
UNB(PC1),STATS,header_False,AE,tuning_False,0.6324807080028061,10000|319|1277,10
UNB(PC1),STATS,header_False,AE,tuning_True,0.6784037558685446,10000|319|1277,10
UNB(PC1),STATS,header_False,PCA,tuning_False,0.5321328878881089,10000|319|1277,10
UNB(PC1),STATS,header_False,PCA,tuning_True,0.7426302853694792,10000|319|1277,10
UNB(PC1),STATS,header_False,KDE,tuning_False,0.4779239701532077,10000|319|1277,10
UNB(PC1),STATS,header_False,KDE,tuning_True,0.5041797283176593,10000|319|1277,10
UNB(PC1),STATS,header_False,IF,tuning_False,0.6699780711436856,10000|319|1277,10
UNB(PC1),STATS,header_False,IF,tuning_True,0.6971058324870856,10000|319|1277,10
UNB(PC1),STATS,header_True,OCSVM,tuning_False,0.7640489401052781,10000|319|1277,37
UNB(PC1),STATS,header_True,OCSVM,tuning_True,0.905173640239206,10000|319|1277,37
UNB(PC1),STATS,header_True,GMM,tuning_False,0.5594949004371055,10000|319|1277,37
UNB(PC1),STATS,header_True,GMM,tuning_True,0.9695571548412734,10000|319|1277,37
UNB(PC1),STATS,header_True,AE,tuning_False,0.7162543354869727,10000|319|1277,37
UNB(PC1),STATS,header_True,AE,tuning_True,0.715420352137205,10000|319|1277,37
UNB(PC1),STATS,header_True,PCA,tuning_False,0.5594949004371055,10000|319|1277,37
UNB(PC1),STATS,header_True,PCA,tuning_True,0.5936784062087608,10000|319|1277,37
UNB(PC1),STATS,header_True,KDE,tuning_False,0.6865498108820111,10000|319|1277,37
UNB(PC1),STATS,header_True,KDE,tuning_True,0.8787780672190579,10000|319|1277,37
UNB(PC1),STATS,header_True,IF,tuning_False,0.9074940762653244,10000|319|1277,37
UNB(PC1),STATS,header_True,IF,tuning_True,0.902569895163387,10000|319|1277,37
UNB(PC1),SAMP_NUM,header_False,OCSVM,tuning_False,0.9526653126701694,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,OCSVM,tuning_True,0.9526653126701694,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,GMM,tuning_False,0.976523368704039,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,GMM,tuning_True,0.9531411737579781,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,AE,tuning_False,0.9366025480644228,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,AE,tuning_True,0.9366025480644228,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,PCA,tuning_False,0.9372513380526979,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,PCA,tuning_True,0.9366148125254488,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,KDE,tuning_False,0.9343777748343072,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,KDE,tuning_True,0.9343777748343072,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,IF,tuning_False,0.7929391044981137,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_False,IF,tuning_True,0.8818306915684282,10000|319|1277,19
UNB(PC1),SAMP_NUM,header_True,OCSVM,tuning_False,0.9515725491927532,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,OCSVM,tuning_True,0.9722406189137612,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,GMM,tuning_False,0.8996521798853028,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,GMM,tuning_True,1.0,10000|319|1277,46
UNB(PC1),SAMP_NUM,header_True,AE,tuning_False,0.8904219465171384,10000|319|1277,46
